DealerID,Dealership,Q_BASE_BOAT,Q_ENGINE,Q_OPTIONS,Q_FREIGHT,Q_PREP,Q_VOL_DISC,QX_BASE_BOAT,QX_ENGINE,QX_OPTIONS,QX_FREIGHT,QX_PREP,QX_VOL_DISC,QXS_BASE_BOAT,QXS_ENGINE,QXS_OPTIONS,QXS_FREIGHT,QXS_PREP,QXS_VOL_DISC,R_BASE_BOAT,R_ENGINE,R_OPTIONS,R_FREIGHT,R_PREP,R_VOL_DISC,RX_BASE_BOAT,RX_ENGINE,RX_OPTIONS,RX_FREIGHT,RX_PREP,RX_VOL_DISC,RT_BASE_BOAT,RT_ENGINE,RT_OPTIONS,RT_FREIGHT,RT_PREP,RT_VOL_DISC,G_BASE_BOAT,G_ENGINE,G_OPTIONS,G_FREIGHT,G_PREP,G_VOL_DISC,S_BASE_BOAT,S_ENGINE,S_OPTIONS,S_FREIGHT,S_PREP,S_VOL_DISC,SX_BASE_BOAT,SX_ENGINE,SX_OPTIONS,SX_FREIGHT,SX_PREP,SX_VOL_DISC,L_BASE_BOAT,L_ENGINE,L_OPTIONS,L_FREIGHT,L_PREP,L_VOL_DISC,LX_BASE_BOAT,LX_ENGINE,LX_OPTIONS,LX_FREIGHT,LX_PREP,LX_VOL_DISC,LT_BASE_BOAT,LT_ENGINE,LT_OPTIONS,LT_FREIGHT,LT_PREP,LT_VOL_DISC,S_23_BASE_BOAT,S_23_ENGINE,S_23_OPTIONS,S_23_FREIGHT,S_23_PREP,S_23_VOL_DISC,SV_23_BASE_BOAT,SV_23_ENGINE,SV_23_OPTIONS,SV_23_FREIGHT,SV_23_PREP,SV_23_VOL_DISC,M_BASE_BOAT,M_ENGINE,M_OPTIONS,M_FREIGHT,M_PREP,M_VOL_DISC
559242,WILSON MARINE (HARRISON TWP),25.0,20.0,30,300,705,10,25.0,20.0,30.0,300,705,10,25.0,20.0,30.0,300,705,10,25,20,30,300,705,10,25,20,30,300,705,10,25,20,30,300,705,10,25,20,30,300.0,705.0,10.0,35.0,20.0,30.0,300,705.0,0.0,35.0,20.0,30.0,300,705.0,0.0,35.0,20.0,30.0,300,705,0.0,25,20,30,300,705,10,35.0,20.0,30.0,300,705.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
389800,R.G. DICK PLUMMER LTD,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
431745,RECREATION STATION INC,19.0,19.0,19,1499,750,10,19.0,19.0,19.0,1499,750,10,19.0,19.0,19.0,1499,750,10,19,19,19,1499,750,10,19,19,19,1499,750,10,19,19,19,1499,750,10,19,19,19,1499.0,750.0,10.0,19.0,19.0,19.0,1499,750.0,10.0,19.0,19.0,19.0,1499,750.0,10.0,19.0,19.0,19.0,1499,750,10.0,19,19,19,1499,750,10,19.0,19.0,19.0,1499,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
383000,CROWE MARINE INC,10.0,10.0,32,1000,1600,0,10.0,10.0,32.0,1000,1600,0,10.0,10.0,32.0,1000,1600,0,9,9,32,1000,1600,0,9,9,32,1000,1600,0,9,9,32,1000,1600,0,8,8,32,1000.0,1600.0,0.0,7.0,7.0,32.0,900,600.0,0.0,9.0,9.0,32.0,900,600.0,0.0,9.0,9.0,32.0,900,600,0.0,8,8,32,1000,1600,0,9.0,9.0,32.0,900,600.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
494500,TUCKER'S MARINE,55.0,55.0,60,1000,995,10,55.0,55.0,60.0,1000,995,10,55.0,55.0,60.0,1000,995,10,55,55,60,1000,995,10,55,55,60,1000,995,10,55,55,60,1000,995,10,55,55,60,1000.0,995.0,10.0,58.0,58.0,60.0,1000,995.0,0.0,58.0,58.0,60.0,1000,995.0,0.0,58.0,58.0,60.0,1000,995,0.0,55,55,60,1000,995,10,58.0,58.0,60.0,1000,995.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
277950,"LARSON MARINE, INC.",20.0,20.0,20,1000,500,10,20.0,20.0,20.0,1000,500,10,20.0,20.0,20.0,1000,500,10,20,20,20,1000,500,10,20,20,20,1000,500,10,20,20,20,1000,500,10,20,20,20,1000.0,500.0,10.0,20.0,20.0,20.0,1000,500.0,0.0,20.0,20.0,20.0,1000,500.0,0.0,20.0,20.0,20.0,1000,500,0.0,20,20,20,1000,500,10,20.0,20.0,20.0,1000,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
390050,PONTOON WATERSPORTS,20.0,20.0,20,1000,500,0,20.0,20.0,20.0,1000,500,0,20.0,20.0,20.0,1000,500,0,20,20,20,1000,500,0,20,20,20,1000,500,0,20,20,20,1000,500,0,20,20,20,1000.0,500.0,0.0,20.0,20.0,20.0,1000,500.0,0.0,20.0,20.0,20.0,1000,500.0,0.0,20.0,20.0,20.0,1000,500,0.0,20,20,20,1000,500,0,20.0,20.0,20.0,1000,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
168000,GREGOIRE SPORT INC,65.0,0.0,65,2000,1500,10,65.0,0.0,65.0,2000,1500,10,65.0,0.0,65.0,2000,1500,10,65,0,65,2000,1500,10,65,0,65,2000,1500,10,65,0,65,2000,1500,10,65,0,65,1350.0,1500.0,10.0,65.0,0.0,65.0,1350,1500.0,0.0,65.0,0.0,65.0,1350,1500.0,10.0,65.0,0.0,65.0,1350,1500,10.0,65,0,65,1350,1500,10,65.0,0.0,65.0,1350,1500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
491800,TRAVELAND RV CENTER,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,20.0,20.0,20.0,3880,695.0,10.0,20.0,20.0,20.0,3880,695,10.0,0,0,0,0,0,0,20.0,20.0,20.0,3880,695.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
161000,GLEN CRAFT MARINA & RESORT,20.0,20.0,20,1000,500,0,20.0,20.0,20.0,1000,500,0,20.0,20.0,20.0,1000,500,0,20,20,20,1000,500,0,20,20,20,1000,500,0,20,20,20,1000,500,0,20,20,20,1000.0,500.0,0.0,20.0,20.0,20.0,1000,500.0,0.0,20.0,20.0,20.0,1000,500.0,0.0,20.0,20.0,20.0,1000,500,0.0,20,20,20,1000,500,0,20.0,20.0,20.0,1000,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
459990,BENNINGTON MARINE NORDIC AS,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,38.0,25.0,30.0,6500,1000.0,0.0,38.0,15.0,25.0,6500,1000.0,0.0,38.0,15.0,25.0,6500,1000,0.0,0,0,0,0,0,0,38.0,15.0,25.0,6500,1000.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
456500,SHADRACK WATERSPORTS INC       (BRISTOL),10.0,10.0,10,1500,1000,10,10.0,10.0,10.0,1500,1000,10,10.0,10.0,10.0,1500,1000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
305300,SHELTERED COVE MARINA,24.0,24.0,24,950,1500,10,24.0,24.0,24.0,950,1500,10,24.0,24.0,24.0,950,1500,10,24,24,24,950,1500,10,24,24,24,950,1500,10,24,24,24,950,1500,10,23,23,23,950.0,1500.0,10.0,23.0,23.0,24.0,800,1100.0,10.0,24.0,24.0,24.0,800,1500.0,10.0,24.0,24.0,24.0,800,1500,10.0,23,23,23,950,1500,10,24.0,24.0,24.0,800,1500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
350000,BEST SPORTS ENTERPRISE VENTURE II LLC,15.0,15.0,15,0,600,10,15.0,15.0,15.0,0,600,10,15.0,15.0,15.0,0,600,10,15,15,15,0,600,10,15,15,15,0,600,10,15,15,15,0,600,10,15,15,15,0.0,600.0,10.0,10.0,10.0,10.0,0,600.0,0.0,15.0,15.0,15.0,0,600.0,0.0,15.0,15.0,15.0,0,600,0.0,15,15,15,0,600,10,15.0,15.0,15.0,0,600.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
485000,"TOME'S LANDING MARINA, LLC.",25.0,25.0,25,900,2000,10,25.0,25.0,25.0,900,2000,10,25.0,25.0,25.0,900,2000,10,21,21,21,900,1800,10,21,21,21,900,1800,10,21,21,21,900,1800,10,18,18,18,900.0,1600.0,10.0,18.0,18.0,18.0,900,1600.0,10.0,18.0,18.0,18.0,900,1600.0,10.0,18.0,18.0,18.0,900,1600,10.0,18,18,18,900,1600,10,18.0,18.0,18.0,900,1600.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
126040,ED'S BOAT SALES INC,18.0,18.0,18,1000,400,10,18.0,18.0,18.0,1000,400,10,18.0,18.0,18.0,1000,400,10,18,18,18,1000,400,10,18,18,18,1000,400,10,18,18,18,1000,400,10,18,18,18,1000.0,400.0,10.0,18.0,18.0,18.0,1000,400.0,0.0,18.0,18.0,18.0,1000,400.0,0.0,18.0,18.0,18.0,1000,400,0.0,18,18,18,1000,400,10,18.0,18.0,18.0,1000,400.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
430900,RHODE RIVER BOAT SALES LLC,25.0,25.0,25,800,2800,10,25.0,25.0,25.0,800,2800,10,25.0,25.0,25.0,800,2800,10,25,25,25,800,2800,10,25,25,25,800,2800,10,25,25,25,800,2800,10,25,25,25,800.0,2800.0,10.0,18.0,18.0,18.0,800,1400.0,0.0,25.0,25.0,25.0,800,1400.0,10.0,25.0,25.0,25.0,800,1400,10.0,25,25,25,800,2800,10,25.0,25.0,25.0,800,1400.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
27048,BAYVIEW SUN AND SNOW MARINA,20.0,20.0,25,350,900,10,20.0,20.0,25.0,350,900,10,20.0,20.0,25.0,350,900,10,20,20,25,350,900,10,20,20,25,350,900,10,20,20,25,350,900,10,20,20,25,350.0,900.0,10.0,15.0,20.0,25.0,350,900.0,10.0,15.0,20.0,25.0,350,900.0,10.0,15.0,20.0,25.0,350,900,10.0,20,20,25,350,900,10,15.0,20.0,25.0,350,900.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
40510,BOYD'S MARINE INC,30.0,25.0,25,980,495,0,30.0,25.0,25.0,980,495,0,30.0,25.0,25.0,980,495,0,30,25,25,980,495,0,30,25,25,980,495,0,30,25,25,980,495,0,0,0,0,980.0,495.0,0.0,30.0,25.0,25.0,980,495.0,0.0,30.0,25.0,25.0,980,495.0,0.0,30.0,25.0,25.0,980,495,0.0,0,0,0,980,495,0,30.0,25.0,25.0,980,495.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
76990,"DDS INVESTMENTS, INC.",18.0,18.0,18,1000,1000,5,18.0,18.0,18.0,1000,1000,5,18.0,18.0,18.0,1000,1000,5,18,18,18,1000,1000,5,18,18,18,1000,1000,5,18,18,18,1000,1000,5,20,20,20,1000.0,1000.0,5.0,20.0,20.0,20.0,1000,1000.0,5.0,20.0,20.0,20.0,1000,1000.0,5.0,20.0,20.0,20.0,1000,1000,5.0,20,20,20,1000,1000,5,20.0,20.0,20.0,1000,1000.0,5.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
126060,"EPIK NAUTIK, INC.",25.0,25.0,25,2000,500,0,25.0,25.0,25.0,2000,500,0,25.0,25.0,25.0,2000,500,0,25,25,25,2000,500,0,25,25,25,2000,500,0,25,25,25,2000,500,0,25,25,25,2000.0,500.0,0.0,20.0,20.0,20.0,1500,500.0,0.0,20.0,20.0,20.0,1500,500.0,0.0,20.0,20.0,20.0,1500,500,0.0,25,25,25,2000,500,0,20.0,20.0,20.0,1500,500.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
626200,"YOWELL'S BOAT YARD, INC.",22.0,22.0,22,1500,1500,0,22.0,22.0,22.0,1500,1500,0,22.0,22.0,22.0,1500,1500,0,22,22,22,1500,1500,0,22,22,22,1500,1500,0,22,22,22,1500,1500,0,22,22,22,1500.0,1500.0,0.0,22.0,22.0,22.0,1250,1000.0,0.0,22.0,22.0,22.0,1250,1000.0,0.0,22.0,22.0,22.0,1250,1000,0.0,22,22,22,1500,1500,0,22.0,22.0,22.0,1250,1000.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
559242,WILSON MARINE (HARRISON TWP),25.0,25.0,25,450,1750,10,25.0,25.0,25.0,450,1750,10,25.0,25.0,25.0,450,1750,10,25,25,25,450,1750,10,25,25,25,450,1750,10,25,25,25,450,1750,10,30,25,25,450.0,1750.0,10.0,30.0,25.0,25.0,450,1750.0,10.0,30.0,25.0,25.0,450,1750.0,10.0,30.0,25.0,25.0,450,1750,10.0,30,25,25,450,1750,10,30.0,25.0,25.0,450,1750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
559240,WILSON MARINE (COMMERCE PARTS ONLY),25.0,25.0,25,475,1705,10,25.0,25.0,25.0,475,1705,10,25.0,25.0,25.0,475,1705,10,25,25,25,475,1705,10,25,25,25,475,1705,10,25,25,25,475,1705,10,30,25,25,475.0,1705.0,10.0,30.0,25.0,25.0,475,1705.0,10.0,30.0,25.0,25.0,475,1705.0,10.0,30.0,25.0,25.0,475,1705,10.0,30,25,25,475,1705,10,30.0,25.0,25.0,475,1705.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
237225,JESCO MARINE AND POWER SPORTS,22.0,22.0,22,2200,1413,10,22.0,22.0,22.0,2200,1413,10,22.0,22.0,22.0,2200,1413,10,22,22,22,2200,1413,10,22,22,22,2200,1413,10,22,22,22,2200,1413,10,22,22,22,2200.0,1413.0,10.0,20.0,20.0,20.0,1800,1413.0,0.0,20.0,20.0,20.0,1800,1413.0,10.0,20.0,20.0,20.0,1800,1413,10.0,22,22,22,2200,1413,10,20.0,20.0,20.0,1800,1413.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
477008,TAYLOR MARINE,18.0,18.0,18,425,500,10,18.0,18.0,18.0,425,500,10,18.0,18.0,18.0,425,500,10,18,18,18,425,500,10,18,18,18,425,500,10,18,18,18,425,500,10,18,18,18,425.0,500.0,10.0,18.0,18.0,18.0,425,500.0,10.0,18.0,18.0,18.0,425,500.0,10.0,18.0,18.0,18.0,425,500,10.0,18,18,18,425,500,10,18.0,18.0,18.0,425,500.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
457100,WATERMARK MARINE (PTY) LTD,25.0,25.0,25,2000,0,10,25.0,25.0,25.0,2000,0,10,25.0,25.0,25.0,2000,0,10,25,25,25,2000,0,10,25,25,25,2000,0,10,25,25,25,2000,0,10,25,25,25,2000.0,0.0,10.0,25.0,25.0,25.0,2000,0.0,10.0,25.0,25.0,25.0,2000,0.0,10.0,25.0,25.0,25.0,2000,0,10.0,25,25,25,2000,0,10,25.0,25.0,25.0,2000,0.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
166650,GREATER CANDLEWOOD REC OPP INC,20.0,20.0,20,1750,1750,10,20.0,20.0,20.0,1750,1750,10,20.0,20.0,20.0,1750,1750,10,20,20,20,1750,1750,10,20,20,20,1750,1750,10,20,20,20,1750,1750,10,20,20,20,1750.0,1750.0,10.0,20.0,20.0,20.0,1750,1750.0,10.0,20.0,20.0,20.0,1750,1750.0,10.0,20.0,20.0,20.0,1750,1750,10.0,20,20,20,1750,1750,10,20.0,20.0,20.0,1750,1750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
139500,GAGE MARINE CORP (DELAVAN STORE),22.0,22.0,22,350,2900,11,22.0,22.0,22.0,350,2900,11,22.0,22.0,22.0,350,2900,11,22,22,22,350,2900,11,22,22,22,350,2900,11,22,22,22,350,2900,11,22,22,22,350.0,2200.0,11.0,18.0,18.0,18.0,350,3500.0,11.0,18.0,18.0,18.0,350,3500.0,11.0,18.0,18.0,18.0,350,3500,11.0,22,22,22,350,2200,11,18.0,18.0,18.0,350,3500.0,11.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
14250,APPLE VALLEY PROPERTY OWNERS ASSOC.,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,18.0,18.0,18.0,995,900.0,10.0,18.0,18.0,18.0,995,900,10.0,0,0,0,0,0,0,18.0,18.0,18.0,995,900.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
45364,"BUCKEYE LAKE MARINA,INC",25.0,25.0,25,550,1995,10,25.0,25.0,25.0,550,1995,10,25.0,25.0,25.0,550,1995,10,25,25,25,550,1995,10,25,25,25,550,1995,10,25,25,25,550,1995,10,25,25,25,550.0,995.0,10.0,75.0,75.0,75.0,550,550.0,0.0,25.0,25.0,25.0,550,995.0,10.0,25.0,25.0,25.0,550,995,10.0,25,25,25,550,995,10,25.0,25.0,25.0,550,995.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
308756,MIDWEST MARINE BOAT CO,25.0,25.0,30,850,400,10,25.0,25.0,30.0,850,400,10,25.0,25.0,30.0,850,400,10,25,25,30,850,400,10,25,25,30,850,400,10,25,25,30,850,400,10,25,30,30,850.0,400.0,10.0,25.0,25.0,40.0,850,400.0,10.0,25.0,25.0,40.0,850,400.0,10.0,25.0,25.0,40.0,850,400,10.0,25,30,30,850,400,10,25.0,25.0,40.0,850,400.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
12850,MOTO UNITED POWERSPORTS,25.0,25.0,25,2000,795,10,25.0,25.0,25.0,2000,795,10,25.0,25.0,25.0,2000,795,10,25,25,25,2000,795,10,25,25,25,2000,795,10,25,25,25,2000,795,10,25,25,25,2000.0,795.0,10.0,20.0,20.0,20.0,2000,795.0,10.0,22.0,22.0,25.0,2000,795.0,10.0,22.0,22.0,25.0,2000,795,10.0,25,25,25,2000,795,10,22.0,22.0,25.0,2000,795.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
466050,SPORTSMAN CENTER,10.0,10.0,10,750,750,0,10.0,10.0,10.0,750,750,0,10.0,10.0,10.0,750,750,0,10,10,10,750,750,0,10,10,10,750,750,0,10,10,10,750,750,0,10,10,10,750.0,750.0,0.0,10.0,10.0,10.0,750,750.0,0.0,10.0,10.0,10.0,750,750.0,0.0,10.0,10.0,10.0,750,750,0.0,10,10,10,750,750,0,10.0,10.0,10.0,750,750.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
326780,NAUTICAL MARINE INC,25.0,20.0,20,1000,2000,10,25.0,20.0,20.0,1000,2000,10,25.0,20.0,20.0,1000,2000,10,24,20,20,1000,2000,10,24,20,20,1000,2000,10,24,20,20,1000,2000,10,23,20,20,1000.0,1750.0,10.0,0.0,20.0,20.0,1000,1500.0,10.0,20.0,20.0,20.0,1000,1750.0,10.0,20.0,20.0,20.0,1000,1750,10.0,23,20,20,1000,1750,10,20.0,20.0,20.0,1000,1750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
469289,"BOAT MASTERS MARINE, INC. LK MILTON",25.0,25.0,25,525,515,10,25.0,25.0,25.0,525,515,10,25.0,25.0,25.0,525,515,10,25,25,25,525,515,10,25,25,25,525,515,10,25,25,25,525,515,10,25,25,25,525.0,515.0,10.0,25.0,25.0,25.0,525,515.0,10.0,25.0,25.0,25.0,525,515.0,10.0,25.0,25.0,25.0,525,515,10.0,25,25,25,525,515,10,25.0,25.0,25.0,525,515.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
278000,"LARSON MOTORS, INC.",25.0,25.0,25,2880,1880,8,25.0,25.0,25.0,2880,1880,8,25.0,25.0,25.0,2880,1880,8,22,22,22,2880,1880,8,22,22,22,2880,1880,8,22,22,22,2880,1880,8,20,20,20,2880.0,1880.0,8.0,18.0,18.0,18.0,2880,1880.0,8.0,18.0,18.0,18.0,2880,1880.0,8.0,18.0,18.0,18.0,2880,1880,8.0,20,20,20,2880,1880,8,18.0,18.0,18.0,2880,1880.0,8.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
45490,"CAJUN OUTBOARDS, INC.",18.0,18.0,18,1000,1000,10,18.0,18.0,18.0,1000,1000,10,18.0,18.0,18.0,1000,1000,10,18,18,18,1000,1000,10,18,18,18,1000,1000,10,18,18,18,1000,1000,10,18,18,18,1000.0,1000.0,10.0,18.0,18.0,18.0,1000,1000.0,10.0,18.0,18.0,18.0,1000,1000.0,10.0,18.0,18.0,18.0,1000,1000,10.0,18,18,18,1000,1000,10,18.0,18.0,18.0,1000,1000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
361600,OCEAN MARINE GROUP INC,22.0,22.0,22,900,750,10,22.0,22.0,22.0,900,750,10,22.0,22.0,22.0,900,750,10,22,22,22,900,750,10,22,22,22,900,750,10,22,22,22,900,750,10,22,22,22,900.0,750.0,10.0,22.0,22.0,22.0,900,750.0,10.0,22.0,22.0,22.0,900,750.0,10.0,22.0,22.0,22.0,900,750,10.0,22,22,22,900,750,10,22.0,22.0,22.0,900,750.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
277900,"LARRY'S LIGHTHOUSE MARINA, INC.",0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0, , , ,0,0,0, , , ,0,0,0, , , ,0,0,0, , , ,0.0,0.0,0.0,20.0,20.0,20.0,0,0.0,8.0,20.0,20.0,20.0, ,0.0,0.0,20.0,20.0,20.0, ,0,0.0, , , ,0,0,0,20.0,20.0,20.0, ,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
176440,MARINE GROUP LLC,15.0,5.0,0,557,0,0,15.0,5.0,0.0,557,0,0,15.0,5.0,0.0,557,0,0,15,5,0,557,0,0,15,5,0,557,0,0,15,5,0,557,0,0,15,5,0,557.0,0.0,0.0,15.0,5.0,0.0,557,0.0,0.0,15.0,5.0,0.0,557,0.0,0.0,15.0,5.0,0.0,557,0,0.0,15,5,0,557,0,0,15.0,5.0,0.0,557,0.0,0.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
520500,UWHARRIE MARINE CORP,25.0,25.0,25,850,2000,10,25.0,25.0,25.0,850,2000,10,25.0,25.0,25.0,850,2000,10,25,25,25,850,2000,10,25,25,25,850,2000,10,25,25,25,850,2000,10,20,20,20,850.0,1000.0,10.0,18.0,25.0,25.0,850,1200.0,10.0,25.0,25.0,25.0,850,1200.0,10.0,25.0,25.0,25.0,850,1200,10.0,20,20,20,850,1000,10,25.0,25.0,25.0,850,1200.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
45830,BRYAN'S MARINE INC,12.0,12.0,15,1200,900,10,12.0,12.0,15.0,1200,900,10,12.0,12.0,15.0,1200,900,10,12,12,15,1200,900,10,12,12,15,1200,900,10,12,12,15,1200,900,10,15,15,15,1200.0,900.0,10.0,15.0,15.0,15.0,1200,900.0,10.0,15.0,15.0,15.0,1200,900.0,10.0,15.0,15.0,15.0,1200,900,10.0,15,15,15,1200,900,10,15.0,15.0,15.0,1200,900.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
39816,BOHNER'S BOAT & MARINE,25.0,25.0,30,3200,1500,10,25.0,25.0,30.0,3200,1500,10,25.0,25.0,30.0,3200,1500,10,24,24,30,3200,1500,10,24,24,30,3200,1500,10,24,24,30,3200,1500,10,22,22,30,3200.0,1000.0,10.0,22.0,22.0,30.0,3200,1000.0,10.0,22.0,22.0,30.0,3000,1000.0,10.0,22.0,22.0,30.0,3000,1000,10.0,22,22,30,3200,1000,10,22.0,22.0,30.0,3000,1000.0,10.0,27.0,27.0,27.0,0.0,0.0,10,17.0,17.0,17.0,0,0,10,37.0,37.0,37.0,0.0,0.0,10
